,step,split,loss,lr,elapsed_min,kind,source_file
94897,878720,train,3.025198221206665,3.47494828048514e-05,296.6163044611613,train,losses.csv
94898,878730,train,2.971355676651001,3.47483211039586e-05,296.62097026109694,train,losses.csv
94899,878740,train,3.200789213180542,3.4747159542613154e-05,296.6256261388461,train,losses.csv
94900,878750,train,3.080522198677063,3.474599812081631e-05,296.655822745959,eval,losses.csv
94902,878750,train,3.144376754760742,3.474599812081631e-05,296.6563099861145,train,losses.csv
94901,878750,val,3.1165594148635862,3.474599812081631e-05,296.655822745959,eval,losses.csv
94903,878760,train,3.132091999053955,3.474483683856928e-05,296.66099159320197,train,losses.csv
94904,878770,train,3.1468024253845215,3.4743675695873354e-05,296.66564018328984,train,losses.csv
94905,878780,train,3.0396595001220703,3.4742514692729734e-05,296.67030934095385,train,losses.csv
94906,878790,train,3.047877788543701,3.4741353829139665e-05,296.6749767581622,train,losses.csv
94907,878800,train,3.1212410926818848,3.474019310510443e-05,296.6796299497286,train,losses.csv
94908,878810,train,3.2380576133728027,3.473903252062525e-05,296.68428880771,train,losses.csv
94909,878820,train,3.095611810684204,3.473787207570338e-05,296.68894991477333,train,losses.csv
94910,878830,train,3.068985939025879,3.473671177034004e-05,296.69361115694045,train,losses.csv
94911,878840,train,3.034083366394043,3.4735551604536474e-05,296.69826130867006,train,losses.csv
94912,878850,train,3.146827220916748,3.4734391578293956e-05,296.70292159716286,train,losses.csv
94913,878860,train,3.1149532794952393,3.47332316916137e-05,296.70757432778674,train,losses.csv
94914,878870,train,3.1526038646698,3.4732071944496935e-05,296.7122300982475,train,losses.csv
94915,878880,train,3.0862581729888916,3.4730912336944966e-05,296.71688994566597,train,losses.csv
94916,878890,train,3.132150173187256,3.472975286895897e-05,296.72154256502785,train,losses.csv
94917,878900,train,3.0871026515960693,3.4728593540540214e-05,296.7262061357498,train,losses.csv
94918,878910,train,3.024319648742676,3.4727434351689945e-05,296.7308678984642,train,losses.csv
94919,878920,train,2.9795114994049072,3.47262753024094e-05,296.73552854855853,train,losses.csv
94920,878930,train,3.182466745376587,3.472511639269983e-05,296.7401824116707,train,losses.csv
94921,878940,train,3.065100908279419,3.472395762256244e-05,296.7448440392812,train,losses.csv
94922,878950,train,3.1100988388061523,3.4722798991998544e-05,296.7494904756546,train,losses.csv
94923,878960,train,3.1355676651000977,3.4721640501009315e-05,296.75415839354196,train,losses.csv
94924,878970,train,3.021139621734619,3.4720482149596e-05,296.75882052580516,train,losses.csv
94925,878980,train,3.0177369117736816,3.4719323937759874e-05,296.7634698669116,train,losses.csv
94926,878990,train,3.010654926300049,3.471816586550217e-05,296.76812597513197,train,losses.csv
94927,879000,train,3.0634597873687746,3.4717007932824096e-05,296.7983141263326,eval,losses.csv
94929,879000,train,3.0747227668762207,3.4717007932824096e-05,296.79880452950795,train,losses.csv
94928,879000,val,3.093381195068359,3.4717007932824096e-05,296.7983141263326,eval,losses.csv
94930,879010,train,3.12675404548645,3.4715850139726935e-05,296.8034643689791,train,losses.csv
94931,879020,train,3.0582547187805176,3.471469248621191e-05,296.808127172788,train,losses.csv
94932,879030,train,3.079829692840576,3.4713534972280265e-05,296.81278147697446,train,losses.csv
94933,879040,train,2.969825983047486,3.471237759793323e-05,296.8174351453781,train,losses.csv
94934,879050,train,3.0101139545440674,3.471122036317204e-05,296.82208978335063,train,losses.csv
94935,879060,train,3.232009172439575,3.471006326799796e-05,296.8267380595207,train,losses.csv
94936,879070,train,3.077698230743408,3.4708906312412184e-05,296.8313930869102,train,losses.csv
94937,879080,train,3.089974880218506,3.470774949641602e-05,296.83605695962905,train,losses.csv
94938,879090,train,3.1316885948181152,3.470659282001067e-05,296.8407219250997,train,losses.csv
94939,879100,train,3.1838624477386475,3.470543628319735e-05,296.845393149058,train,losses.csv
94940,879110,train,3.1339447498321533,3.470427988597733e-05,296.85004597504934,train,losses.csv
94941,879120,train,3.0696606636047363,3.470312362835184e-05,296.85469289620715,train,losses.csv
94942,879130,train,3.008260726928711,3.4701967510322135e-05,296.85934165716174,train,losses.csv
94943,879140,train,3.189277172088623,3.470081153188942e-05,296.8640075524648,train,losses.csv
94944,879150,train,3.1099815368652344,3.4699655693054954e-05,296.8686617533366,train,losses.csv
94945,879160,train,3.148298978805542,3.4698499993819987e-05,296.87332861423494,train,losses.csv
94946,879170,train,3.0003373622894287,3.469734443418574e-05,296.8779854138692,train,losses.csv
94947,879180,train,3.1187407970428467,3.469618901415343e-05,296.8826498270035,train,losses.csv
94948,879190,train,3.227799892425537,3.469503373372434e-05,296.8873138666153,train,losses.csv
94949,879200,train,3.1278891563415527,3.469387859289972e-05,296.8919707020124,train,losses.csv
94950,879210,train,3.170239210128784,3.4692723591680713e-05,296.89664041996,train,losses.csv
94951,879220,train,3.229382038116455,3.469156873006866e-05,296.90129599173866,train,losses.csv
94952,879230,train,3.094905376434326,3.469041400806474e-05,296.9059590737025,train,losses.csv
94953,879240,train,3.0758540630340576,3.4689259425670215e-05,296.9106294910113,train,losses.csv
94954,879250,train,3.0916255426406862,3.468810498288631e-05,296.94080910285317,eval,losses.csv
94956,879250,train,3.1159675121307373,3.468810498288631e-05,296.94131090243656,train,losses.csv
94955,879250,val,3.1283055257797243,3.468810498288631e-05,296.94080910285317,eval,losses.csv
94957,879260,train,3.1760060787200928,3.4686950679714245e-05,296.94596919218696,train,losses.csv
94958,879270,train,3.1095006465911865,3.468579651615532e-05,296.95060443878174,train,losses.csv
94959,879280,train,3.196044445037842,3.468464249221069e-05,296.9552494724592,train,losses.csv
94960,879290,train,3.090757131576538,3.4683488607881646e-05,296.9598818898201,train,losses.csv
94961,879300,train,3.097951650619507,3.468233486316941e-05,296.9645145614942,train,losses.csv
94962,879310,train,3.012800455093384,3.468118125807522e-05,296.969148572286,train,losses.csv
94963,879320,train,2.978346586227417,3.46800277926003e-05,296.97378484805427,train,losses.csv
94964,879330,train,3.095879316329956,3.46788744667459e-05,296.97842402855554,train,losses.csv
94965,879340,train,3.046006441116333,3.467772128051325e-05,296.9830634196599,train,losses.csv
94966,879350,train,3.1130359172821045,3.467656823390358e-05,296.9876977602641,train,losses.csv
94967,879360,train,3.0913736820220947,3.4675415326918124e-05,296.99232770204543,train,losses.csv
94968,879370,train,3.1072351932525635,3.467426255955813e-05,296.9969626704852,train,losses.csv
94969,879380,train,3.0791690349578857,3.4673109931824845e-05,297.0016014178594,train,losses.csv
94970,879390,train,3.1296374797821045,3.4671957443719455e-05,297.00628002087274,train,losses.csv
94971,879400,train,2.996964693069458,3.467080509524324e-05,297.01093362172446,train,losses.csv
94972,879410,train,3.0768542289733887,3.466965288639742e-05,297.01557918787,train,losses.csv
94973,879420,train,3.0876240730285645,3.466850081718323e-05,297.0202217300733,train,losses.csv
94974,879430,train,3.146707057952881,3.46673488876019e-05,297.02485556602477,train,losses.csv
94975,879440,train,3.052551507949829,3.466619709765467e-05,297.02950159311297,train,losses.csv
94976,879450,train,3.0426623821258545,3.4665045447342776e-05,297.0341339190801,train,losses.csv
94977,879460,train,3.0480825901031494,3.466389393666745e-05,297.0387809197108,train,losses.csv
94978,879470,train,3.1475508213043213,3.4662742565629904e-05,297.043424808979,train,losses.csv
94979,879480,train,3.1201868057250977,3.4661591334231424e-05,297.04807171821597,train,losses.csv
94980,879490,train,3.048243999481201,3.466044024247318e-05,297.0527058839798,train,losses.csv
94981,879500,train,3.094407739639282,3.4659289290356435e-05,297.0827882369359,eval,losses.csv
94983,879500,train,3.082751989364624,3.4659289290356435e-05,297.0832742214203,train,losses.csv
94982,879500,val,3.0890574979782106,3.4659289290356435e-05,297.0827882369359,eval,losses.csv
94984,879510,train,3.203441381454468,3.465813847788244e-05,297.08791494369507,train,losses.csv
94985,879520,train,3.086879014968872,3.4656987805052403e-05,297.09256058533987,train,losses.csv
94986,879530,train,3.148402214050293,3.465583727186758e-05,297.0971880992254,train,losses.csv
94987,879540,train,3.1907992362976074,3.465468687832917e-05,297.10183852910995,train,losses.csv
94988,879550,train,3.106961965560913,3.465353662443843e-05,297.10647805134454,train,losses.csv
94989,879560,train,3.140040874481201,3.465238651019658e-05,297.11110644340516,train,losses.csv
94990,879570,train,3.1289451122283936,3.4651236535604855e-05,297.11573553085327,train,losses.csv
94991,879580,train,2.897108793258667,3.465008670066449e-05,297.1203840494156,train,losses.csv
94992,879590,train,3.106515884399414,3.464893700537674e-05,297.125034681956,train,losses.csv
94993,879600,train,3.1255149841308594,3.46477874497428e-05,297.1296607216199,train,losses.csv
94994,879610,train,3.0335958003997803,3.464663803376391e-05,297.13429556687674,train,losses.csv
94995,879620,train,3.1073477268218994,3.4645488757441296e-05,297.1389345526695,train,losses.csv
94996,879630,train,3.008246898651123,3.464433962077623e-05,297.1435603459676,train,losses.csv
94997,879640,train,3.261599063873291,3.464319062376989e-05,297.14819916089374,train,losses.csv
94998,879650,train,3.174492597579956,3.464204176642352e-05,297.1528298894564,train,losses.csv
94999,879660,train,3.1258621215820312,3.46408930487384e-05,297.1574782292048,train,losses.csv
95000,879670,train,3.0881872177124023,3.46397444707157e-05,297.1621192216873,train,losses.csv
95001,879680,train,3.1160430908203125,3.4638596032356665e-05,297.16676180760066,train,losses.csv
95002,879690,train,3.080662488937378,3.463744773366254e-05,297.1714064757029,train,losses.csv
95003,879700,train,3.0786609649658203,3.463629957463455e-05,297.1760505795479,train,losses.csv
95004,879710,train,3.0899767875671387,3.4635151555273915e-05,297.1806918501854,train,losses.csv
95005,879720,train,3.0950779914855957,3.4634003675581894e-05,297.1853320042292,train,losses.csv
95006,879730,train,3.171618700027466,3.4632855935559676e-05,297.1899669528008,train,losses.csv
95007,879740,train,3.084601640701294,3.463170833520852e-05,297.19460891485215,train,losses.csv
95008,879750,train,3.0887984323501585,3.463056087452963e-05,297.2246782342593,eval,losses.csv
95010,879750,train,3.047077894210815,3.463056087452963e-05,297.22516587972643,train,losses.csv
95009,879750,val,3.1222352027893066,3.463056087452963e-05,297.2246782342593,eval,losses.csv
95011,879760,train,3.1307780742645264,3.4629413553524254e-05,297.22980850140254,train,losses.csv
95012,879770,train,3.119446039199829,3.462826637219365e-05,297.23444535334903,train,losses.csv
95013,879780,train,3.0863640308380127,3.462711933053897e-05,297.2390868107478,train,losses.csv
95014,879790,train,3.0658440589904785,3.4625972428561524e-05,297.2437260548274,train,losses.csv
95015,879800,train,3.1019229888916016,3.4624825666262485e-05,297.2483609954516,train,losses.csv
95016,879810,train,3.036623239517212,3.462367904364311e-05,297.2529988924662,train,losses.csv
95017,879820,train,3.1470532417297363,3.462253256070462e-05,297.25764247576393,train,losses.csv
95018,879830,train,3.070922613143921,3.462138621744825e-05,297.2622946580251,train,losses.csv
95019,879840,train,3.1253881454467773,3.462024001387521e-05,297.26694010098777,train,losses.csv
95020,879850,train,3.0642335414886475,3.461909394998674e-05,297.2715814669927,train,losses.csv
95021,879860,train,3.090643405914306,3.461794802578406e-05,297.2762254357338,train,losses.csv
95022,879870,train,3.0282881259918213,3.461680224126843e-05,297.28086504141487,train,losses.csv
95023,879880,train,3.193598508834839,3.4615656596441036e-05,297.2855112036069,train,losses.csv
95024,879890,train,3.1818292140960693,3.4614511091303107e-05,297.2901395479838,train,losses.csv
95025,879900,train,3.196188449859619,3.461336572585589e-05,297.29477097988126,train,losses.csv
95026,879910,train,3.023637533187866,3.4612220500100614e-05,297.29941702683766,train,losses.csv
95027,879920,train,3.048793315887451,3.46110754140385e-05,297.3040574232737,train,losses.csv
95028,879930,train,3.034393787384033,3.4609930467670774e-05,297.30870685577395,train,losses.csv
95029,879940,train,3.146395444869995,3.460878566099865e-05,297.3133523901304,train,losses.csv
95030,879950,train,3.1623623371124268,3.4607640994023386e-05,297.31799626747767,train,losses.csv
95031,879960,train,3.0986006259918213,3.460649646674616e-05,297.3226238409678,train,losses.csv
95032,879970,train,3.0511107444763184,3.460535207916826e-05,297.32725901206334,train,losses.csv
95033,879980,train,3.1117634773254395,3.460420783129088e-05,297.3319123506546,train,losses.csv
95034,879990,train,3.112779140472412,3.460306372311521e-05,297.3365621884664,train,losses.csv
95037,880000,train,3.0930427932739257,3.460191975464254e-05,297.3666484634081,eval,losses.csv
95036,880000,train,3.172543525695801,3.460191975464254e-05,297.36713815927504,train,losses.csv
95035,880000,val,3.1070180225372312,3.460191975464254e-05,297.3666484634081,eval,losses.csv
95038,880010,train,3.10750150680542,3.4600775925874056e-05,297.37179549535114,train,losses.csv
95039,880020,train,3.0330488681793213,3.459963223681099e-05,297.3764415025711,train,losses.csv
95040,880030,train,3.03859281539917,3.4598488687454594e-05,297.38108015060425,train,losses.csv
95041,880040,train,3.0782055854797363,3.459734527780603e-05,297.38571537733077,train,losses.csv
95042,880050,train,3.02980375289917,3.459620200786661e-05,297.39036701520286,train,losses.csv
95043,880060,train,3.1151623725891113,3.459505887763749e-05,297.39500588178635,train,losses.csv
95044,880070,train,3.1040713787078857,3.45939158871199e-05,297.3996459047,train,losses.csv
95045,880080,train,3.094889879226685,3.4592773036315106e-05,297.4042795697848,train,losses.csv
95046,880090,train,3.1425976753234863,3.4591630325224315e-05,297.4089324474335,train,losses.csv
95047,880100,train,3.0463554859161377,3.459048775384871e-05,297.4135685324669,train,losses.csv
95048,880110,train,3.148521661758423,3.458934532218957e-05,297.4182190656662,train,losses.csv
95049,880120,train,2.97424054145813,3.45882030302481e-05,297.42285031874974,train,losses.csv
95050,880130,train,3.151158094406128,3.458706087802551e-05,297.4274970968564,train,losses.csv
95051,880140,train,3.1738030910491943,3.4585918865523046e-05,297.4321495731672,train,losses.csv
95052,880150,train,3.0307140350341797,3.458477699274191e-05,297.4367920478185,train,losses.csv
95053,880160,train,3.037336587905884,3.458363525968336e-05,297.4414282759031,train,losses.csv
95054,880170,train,3.0173277854919434,3.458249366634858e-05,297.44606459935505,train,losses.csv
95055,880180,train,3.063389301300049,3.458135221273881e-05,297.45070772568386,train,losses.csv
95056,880190,train,3.087517499923706,3.4580210898855275e-05,297.4553568045298,train,losses.csv
95057,880200,train,3.0640628337860107,3.4579069724699195e-05,297.4600050528844,train,losses.csv
95058,880210,train,3.0356130599975586,3.4577928690271783e-05,297.46464976469673,train,losses.csv
95059,880220,train,3.055685520172119,3.457678779557428e-05,297.4692858775457,train,losses.csv
95060,880230,train,3.175922155380249,3.457564704060791e-05,297.4739296277364,train,losses.csv
95061,880240,train,3.201528787612915,3.457450642537386e-05,297.47855693101883,train,losses.csv
95062,880250,train,3.083386116027832,3.457336594987338e-05,297.5086297035217,eval,losses.csv
95064,880250,train,3.2384519577026367,3.457336594987338e-05,297.50912074248,train,losses.csv
95063,880250,val,3.1248595762252807,3.457336594987338e-05,297.5086297035217,eval,losses.csv
95065,880260,train,3.1536359786987305,3.457222561410772e-05,297.5137818217278,train,losses.csv
95066,880270,train,3.194149971008301,3.457108541807804e-05,297.51840955019,train,losses.csv
95067,880280,train,3.1599791049957275,3.456994536178558e-05,297.5230393528938,train,losses.csv
95068,880290,train,3.133098602294922,3.4568805445231593e-05,297.527666982015,train,losses.csv
95069,880300,train,3.05269193649292,3.4567665668417296e-05,297.5323138634364,train,losses.csv
95070,880310,train,2.9400131702423096,3.456652603134385e-05,297.5369584759076,train,losses.csv
95071,880320,train,3.0455377101898193,3.4565386534012546e-05,297.54159251451495,train,losses.csv
95072,880330,train,3.0995564460754395,3.456424717642459e-05,297.5462303042412,train,losses.csv
95073,880340,train,3.087023973464966,3.456310795858118e-05,297.5508604447047,train,losses.csv
95074,880350,train,3.0774996280670166,3.456196888048354e-05,297.5554994543393,train,losses.csv
95075,880360,train,3.0507781505584717,3.4560829942132896e-05,297.5601319432259,train,losses.csv
95076,880370,train,3.0576932430267334,3.45596911435305e-05,297.56477685372033,train,losses.csv
95077,880380,train,3.0530152320861816,3.4558552484677504e-05,297.5694190144539,train,losses.csv
95078,880390,train,3.1022117137908936,3.45574139655752e-05,297.57405951420463,train,losses.csv
95079,880400,train,3.101775646209717,3.455627558622476e-05,297.5787016948064,train,losses.csv
95080,880410,train,3.066739559173584,3.4555137346627415e-05,297.58333055973054,train,losses.csv
95081,880420,train,3.189774990081787,3.455399924678439e-05,297.58797046343483,train,losses.csv
95082,880430,train,3.1102511882781982,3.45528612866969e-05,297.5926093498866,train,losses.csv
95083,880440,train,3.1738815307617188,3.4551723466366176e-05,297.59725190401076,train,losses.csv
95084,880450,train,3.039423704147339,3.455058578579343e-05,297.60189941326774,train,losses.csv
95085,880460,train,3.0197885036468506,3.4549448244979855e-05,297.6065365076065,train,losses.csv
95086,880470,train,3.027085781097412,3.4548310843926705e-05,297.6111883799235,train,losses.csv
95087,880480,train,3.2216546535491943,3.4547173582635204e-05,297.6158342798551,train,losses.csv
95088,880490,train,3.124913454055786,3.4546036461106525e-05,297.6204722801844,train,losses.csv
95089,880500,train,3.102985587120056,3.4544899479341914e-05,297.65056378444035,eval,losses.csv
95091,880500,train,2.940095901489258,3.4544899479341914e-05,297.65104799667995,train,losses.csv
95090,880500,val,3.1269632673263548,3.4544899479341914e-05,297.65056378444035,eval,losses.csv
95092,880510,train,3.0213606357574463,3.454376263734261e-05,297.655705567201,train,losses.csv
95093,880520,train,3.135749340057373,3.45426259351098e-05,297.66034113963445,train,losses.csv
95094,880530,train,3.0899953842163086,3.4541489372644716e-05,297.66497164964676,train,losses.csv
95095,880540,train,3.0912766456604004,3.4540352949948556e-05,297.669604186217,train,losses.csv
95096,880550,train,3.043135643005371,3.453921666702259e-05,297.67423195441563,train,losses.csv
95097,880560,train,3.1304194927215576,3.453808052386797e-05,297.6788683493932,train,losses.csv
95098,880570,train,3.073939800262451,3.453694452048592e-05,297.68350464900334,train,losses.csv
95099,880580,train,3.163790464401245,3.453580865687772e-05,297.68815847635267,train,losses.csv
95100,880590,train,3.1417083740234375,3.4534672933044525e-05,297.69279236793517,train,losses.csv
95101,880600,train,3.1401448249816895,3.453353734898759e-05,297.69743714729947,train,losses.csv
95102,880610,train,3.0889346599578857,3.453240190470809e-05,297.70206179618833,train,losses.csv
95103,880620,train,3.1727187633514404,3.453126660020729e-05,297.70670506954195,train,losses.csv
95104,880630,train,3.185943603515625,3.453013143548637e-05,297.71135510603585,train,losses.csv
95105,880640,train,3.0100483894348145,3.452899641054655e-05,297.71598496834434,train,losses.csv
95106,880650,train,3.151242733001709,3.452786152538907e-05,297.7206190983454,train,losses.csv
95107,880660,train,3.1576273441314697,3.452672678001512e-05,297.725249226888,train,losses.csv
95108,880670,train,3.1133837699890137,3.4525592174425915e-05,297.72990084489186,train,losses.csv
95109,880680,train,3.06260085105896,3.4524457708622695e-05,297.73455162843067,train,losses.csv
95110,880690,train,3.0577380657196045,3.452332338260667e-05,297.7391725460688,train,losses.csv
95111,880700,train,3.035334348678589,3.452218919637903e-05,297.74380096197126,train,losses.csv
95112,880710,train,3.0316667556762695,3.4521055149941014e-05,297.74845548868177,train,losses.csv
95113,880720,train,3.1377084255218506,3.451992124329384e-05,297.75310780207315,train,losses.csv
95114,880730,train,3.1344010829925537,3.4518787476438696e-05,297.75773537953694,train,losses.csv
95115,880740,train,3.15173602104187,3.4517653849376824e-05,297.7623600681623,train,losses.csv
95117,880750,train,3.0935846185684204,3.4516520362109406e-05,297.79247769514717,eval,losses.csv
95116,880750,train,3.115896463394165,3.4516520362109406e-05,297.7929737170537,train,losses.csv
95118,880750,val,3.1122853136062623,3.4516520362109406e-05,297.79247769514717,eval,losses.csv
95119,880760,train,3.132312297821045,3.451538701463772e-05,297.7976095954577,train,losses.csv
95120,880770,train,3.2031736373901367,3.451425380696292e-05,297.8022496700287,train,losses.csv
95121,880780,train,3.0171847343444824,3.451312073908623e-05,297.80687935352324,train,losses.csv
95122,880790,train,3.149372100830078,3.451198781100887e-05,297.81152478853863,train,losses.csv
95123,880800,train,3.2092862129211426,3.4510855022732066e-05,297.8161614298821,train,losses.csv
95124,880810,train,3.106036901473999,3.450972237425703e-05,297.82080888350805,train,losses.csv
95125,880820,train,3.131544589996338,3.450858986558496e-05,297.8254477779071,train,losses.csv
95126,880830,train,3.028022050857544,3.450745749671708e-05,297.83008286952975,train,losses.csv
95127,880840,train,3.083937883377075,3.450632526765459e-05,297.83471453587214,train,losses.csv
95128,880850,train,3.0805790424346924,3.4505193178398715e-05,297.83936910629274,train,losses.csv
95129,880860,train,2.9991190433502197,3.450406122895067e-05,297.84400322437284,train,losses.csv
95130,880870,train,3.0290958881378174,3.4502929419311684e-05,297.8486400405566,train,losses.csv
95131,880880,train,3.210376024246216,3.4501797749482915e-05,297.8532774488131,train,losses.csv
95132,880890,train,3.0992584228515625,3.450066621946563e-05,297.8579180439313,train,losses.csv
95133,880900,train,3.2085676193237305,3.4499534829261014e-05,297.8625593225161,train,losses.csv
95134,880910,train,3.1794991493225098,3.4498403578870295e-05,297.86719381809235,train,losses.csv
95135,880920,train,3.0986006259918213,3.449727246829466e-05,297.87183772325517,train,losses.csv
95136,880930,train,3.1034085750579834,3.449614149753533e-05,297.8764830271403,train,losses.csv
95137,880940,train,3.1341724395751953,3.4495010666593566e-05,297.8811324000359,train,losses.csv
95138,880950,train,3.2183265686035156,3.449387997547051e-05,297.8857810417811,train,losses.csv
95139,880960,train,3.154592275619507,3.44927494241674e-05,297.89042227665584,train,losses.csv
95140,880970,train,3.106306314468384,3.449161901268545e-05,297.89505600531896,train,losses.csv
95141,880980,train,3.1606602668762207,3.449048874102588e-05,297.89969812234244,train,losses.csv
95142,880990,train,3.154937505722046,3.4489358609189864e-05,297.9043421387672,train,losses.csv
95143,881000,train,3.101109809875488,3.4488228617178654e-05,297.9344342072805,eval,losses.csv
95145,881000,train,3.04394793510437,3.4488228617178654e-05,297.93493206501006,train,losses.csv
95144,881000,val,3.1227066898345948,3.4488228617178654e-05,297.9344342072805,eval,losses.csv
95146,881010,train,2.921163320541382,3.4487098764993454e-05,297.9395825783412,train,losses.csv
95147,881020,train,3.1019492149353027,3.4485969052635464e-05,297.94420227209724,train,losses.csv
95148,881030,train,3.1706249713897705,3.4484839480105876e-05,297.9488319794337,train,losses.csv
95149,881040,train,2.981051445007324,3.448371004740594e-05,297.9534863551458,train,losses.csv
95150,881050,train,3.1580164432525635,3.448258075453684e-05,297.958126894633,train,losses.csv
95151,881060,train,3.1085054874420166,3.4481451601499784e-05,297.962764954567,train,losses.csv
95152,881070,train,3.1540982723236084,3.4480322588296016e-05,297.9674039522807,train,losses.csv
95153,881080,train,3.155084133148194,3.447919371492671e-05,297.97203943729403,train,losses.csv
95154,881090,train,3.092905044555664,3.447806498139306e-05,297.9766783555349,train,losses.csv
95155,881100,train,3.1379189491271973,3.4476936387696325e-05,297.9813176870346,train,losses.csv
95156,881110,train,3.186610460281372,3.447580793383768e-05,297.9859550913175,train,losses.csv
95157,881120,train,3.015916109085083,3.447467961981835e-05,297.99058850208917,train,losses.csv
95158,881130,train,3.0162084102630615,3.4473551445639545e-05,297.99522608915964,train,losses.csv
95159,881140,train,3.1727733612060547,3.447242341130243e-05,297.99986074765525,train,losses.csv
95160,881150,train,2.991223096847534,3.44712955168083e-05,298.0045060356458,train,losses.csv
95161,881160,train,3.1170077323913574,3.4470167762158285e-05,298.0091531276703,train,losses.csv
95162,881170,train,3.1419944763183594,3.446904014735361e-05,298.01379957199094,train,losses.csv
95163,881180,train,3.10657000541687,3.446791267239552e-05,298.0184364914894,train,losses.csv
95164,881190,train,3.205510377883911,3.44667853372852e-05,298.0230841994286,train,losses.csv
95165,881200,train,3.1293210983276367,3.4465658142023826e-05,298.02771864334744,train,losses.csv
95166,881210,train,3.086033821105957,3.446453108661265e-05,298.0323524951935,train,losses.csv
95167,881220,train,3.1101160049438477,3.446340417105286e-05,298.03699899514515,train,losses.csv
95168,881230,train,3.1503994464874268,3.4462277395345676e-05,298.0416483163834,train,losses.csv
95169,881240,train,3.071641683578491,3.44611507594923e-05,298.0462944865227,train,losses.csv
95170,881250,train,3.0937299585342406,3.44600242634939e-05,298.07638370196025,eval,losses.csv
95172,881250,train,3.1520209312438965,3.44600242634939e-05,298.0768657207489,train,losses.csv
95171,881250,val,3.106703290939331,3.44600242634939e-05,298.07638370196025,eval,losses.csv
95173,881260,train,3.224172353744507,3.445889790735178e-05,298.08152352174125,train,losses.csv
95174,881270,train,2.990429162979126,3.445777169106703e-05,298.08615581591926,train,losses.csv
95175,881280,train,3.0833375453948975,3.445664561464093e-05,298.09078958829247,train,losses.csv
95176,881290,train,3.030693292617798,3.445551967807467e-05,298.0954564611117,train,losses.csv
95177,881300,train,3.160449266433716,3.445439388136946e-05,298.10008524656297,train,losses.csv
95178,881310,train,3.160667181015014,3.44532682245265e-05,298.1047263185183,train,losses.csv
95179,881320,train,3.149266481399536,3.4452142707547e-05,298.1093587120374,train,losses.csv
95180,881330,train,3.059272527694702,3.445101733043215e-05,298.1140081326167,train,losses.csv
95181,881340,train,2.916691303253174,3.4449892093183174e-05,298.1186451117198,train,losses.csv
95182,881350,train,3.1692185401916504,3.444876699580126e-05,298.1232874949773,train,losses.csv
95183,881360,train,3.2269134521484375,3.444764203828765e-05,298.1279313723246,train,losses.csv
95184,881370,train,3.148042917251587,3.444651722064352e-05,298.13256799379985,train,losses.csv
95185,881380,train,3.092500925064087,3.444539254287007e-05,298.13720136086147,train,losses.csv
95186,881390,train,3.095674753189087,3.444426800496851e-05,298.1418358763059,train,losses.csv
95187,881400,train,3.0553619861602783,3.444314360694006e-05,298.1464780807495,train,losses.csv
95188,881410,train,3.1124532222747803,3.444201934878592e-05,298.1511079152425,train,losses.csv
95189,881420,train,2.907611846923828,3.444089523050728e-05,298.1557473341624,train,losses.csv
95190,881430,train,3.087616443634033,3.443977125210533e-05,298.1603917678197,train,losses.csv
95191,881440,train,3.1827762126922607,3.4438647413581334e-05,298.1650280872981,train,losses.csv
95192,881450,train,3.0810487270355225,3.4437523714936445e-05,298.16965805689495,train,losses.csv
95193,881460,train,3.0423271656036377,3.443640015617187e-05,298.17430551449456,train,losses.csv
95194,881470,train,2.9565622806549072,3.443527673728885e-05,298.17897124290465,train,losses.csv
95195,881480,train,3.11690354347229,3.443415345828854e-05,298.1836076140404,train,losses.csv
95196,881490,train,2.8547542095184326,3.443303031917217e-05,298.1882458368937,train,losses.csv
95197,881500,train,3.0851018047332763,3.443190731994094e-05,298.2183160940806,eval,losses.csv
95199,881500,train,3.122145175933838,3.443190731994094e-05,298.2187977472941,train,losses.csv
95198,881500,val,3.113868999481201,3.443190731994094e-05,298.2183160940806,eval,losses.csv
95200,881510,train,3.005332946777344,3.443078446059606e-05,298.22344829241433,train,losses.csv
95201,881520,train,3.057037353515625,3.442966174113871e-05,298.22809394598005,train,losses.csv
95202,881530,train,3.083991765975952,3.442853916157013e-05,298.2327374498049,train,losses.csv
95203,881540,train,2.964498281478882,3.442741672189148e-05,298.23737665017444,train,losses.csv
95204,881550,train,3.0942373275756836,3.4426294422103985e-05,298.2420174241066,train,losses.csv
95205,881560,train,3.2168688774108887,3.442517226220885e-05,298.24665472904843,train,losses.csv
95206,881570,train,3.039736747741699,3.4424050242207267e-05,298.25128953059516,train,losses.csv
95207,881580,train,3.0869362354278564,3.442292836210046e-05,298.25594515800475,train,losses.csv
95208,881590,train,3.0228524208068848,3.4421806621889604e-05,298.26058943271636,train,losses.csv
95209,881600,train,3.0792858600616455,3.442068502157591e-05,298.2652255654335,train,losses.csv
95210,881610,train,3.040586233139038,3.441956356116059e-05,298.2698615074158,train,losses.csv
95211,881620,train,3.121753692626953,3.4418442240644836e-05,298.2744980136553,train,losses.csv
95212,881630,train,3.1497745513916016,3.441732106002984e-05,298.27913401126864,train,losses.csv
95213,881640,train,2.9326841831207275,3.441620001931681e-05,298.2837639172872,train,losses.csv
95214,881650,train,3.124331474304199,3.4415079118506975e-05,298.2884081641833,train,losses.csv
